"stationid","latitude","longitude","elevation","name","country"
"84501099999","-8.081411","-79.108761",32,"CAPITAN CARLOS MARTINEZ DE PINILLOS","PERU"
"84515099999","-8.377939","-74.574297",156,"CAP FAP DAVID ABENZUR RENGIFO INTERNATIONAL","PERU"
"84628099999","-12.021889","-77.114319",34,"JORGE CHAVEZ INTERNATIONAL","PERU"
"84658099999","-12.613611","-69.228611",201,"PADRE ALDAMIZ","PERU"
"84686099999","-13.535722","-71.938781",3310,"TENIENTE ALEJANDRO VELASCO ASTETE INTERNATIONAL","PERU"
"84691099999","-13.744864","-76.220284",12,"PISCO INTERNATIONAL","PERU"
"84735099999","-15.467103","-70.158169",3826,"JULIACA","PERU"
"84752099999","-16.341072","-71.583083",2562,"RODRIGUEZ BALLON","PERU"
"84782099999","-18.053333","-70.275833",469,"CORONEL CARLOS CIRIANI SANTA ROSA INTERNATIONAL","PERU"
"85041099999","-11.040436","-68.782972",272,"HEROES DEL ACRE","BOLIVIA"
"85043099999","-11.0166667","-66.1166667",135,"RIBERALTA","BOLIVIA"
"85104099999","-13.0666667","-64.6666667",140,"SAN JOAQUIN","BOLIVIA"
"85114099999","-13.3333333","-64.15",141,"MAGDALENA","BOLIVIA"
"85123099999","-13.762208","-65.435158",144,"SANTA ANA DEL YACUMA","BOLIVIA"
"85140099999","-14.3","-67.3666667",280,"REYES","BOLIVIA"
"85141099999","-14.4833333","-67.4833333",202,"RURRENABAQUE","BOLIVIA"
"85154099999","-14.818739","-64.918019",155,"TTE AV JORGE HENRICH ARAUZ","BOLIVIA"
"85196099999","-16.25","-62.1",497,"CONCEPCION","BOLIVIA"
"85201099999","-16.513339","-68.192256",4061,"EL ALTO INTERNATIONAL","BOLIVIA"
"85207099999","-16.3666667","-60.95",413,"SAN IGNACIO VELASCO","BOLIVIA"
"85223099999","-17.421058","-66.177114",2548,"JORGE WILSTERMAN","BOLIVIA"
"85242099999","-17.962589","-67.076236",3702,"JUAN MENDOZA","BOLIVIA"
"85244099999","-17.644756","-63.135364",373,"VIRU VIRU INTERNATIONAL","BOLIVIA"
"85245099999","-17.811581","-63.171481",418,"EL TROMPILLO","BOLIVIA"
"85247099999","-17.8333333","-60.75",284,"SAN JOSE","BOLIVIA"
"85268099999","-18.3166667","-59.75",284,"ROBORE CIV MIL","BOLIVIA"
"85289099999","-18.975281","-57.820586",134,"TTE DE AV SALVADOR OGAYA G","BOLIVIA"
"85293099999","-19.543069","-65.723706",3936,"CAPITAN NICOLAS ROJAS","BOLIVIA"
"85315099999","-20.05","-63.5666667",792,"CAMIRI","BOLIVIA"
"85345099999","-21.255231","-63.405611",398,"TCNL RAFAEL PABON","BOLIVIA"
"85364099999","-21.555736","-64.701325",1854,"CAPITAN ORIEL LEA PLAZA","BOLIVIA"
"85365099999","-21.960925","-63.651669",645,"YACUIBA","BOLIVIA"
"85406099999","-18.348514","-70.33875",51,"CHACALLUTA","CHILE"
"85418099999","-20.535222","-70.181275",47,"DIEGO ARACENA INTERNATIONAL","CHILE"
"85442099999","-23.444478","-70.4451",139,"CERRO MORENO INTERNATIONAL","CHILE"
"85469099999","-27.164792","-109.421831",69,"MATAVERI INTERNATIONAL","CHILE"
"85488099999","-29.916233","-71.199522",147,"LA FLORIDA","CHILE"
"85574099999","-33.392975","-70.785803",474,"ARTURO MERINO BENITEZ INTERNATIONAL","CHILE"
"85585099999","-33.6333333","-78.8333333",29,"JUAN FERNANDEZ","CHILE"
"85629099999","-34.9666667","-71.2166667",242,"CURICO GEN FREIRE","CHILE"
"85682099999","-36.77265","-73.063106",8,"CARRIEL SUR INTERNATIONAL","CHILE"
"85743099999","-38.766819","-72.637097",93,"MAQUEHUE","CHILE"
"85766099999","-39.649956","-73.086111",18,"PICHOY","CHILE"
"85799099999","-41.438886","-73.093953",90,"EL TEPUAL INTERNATIONAL","CHILE"
"85874099999","-45.916058","-71.689475",525,"BALMACEDA","CHILE"
"85934099999","-53.002642","-70.854586",42,"CARLOS IBANEZ DEL CAMPO INTERNATIONAL","CHILE"
"86068099999","-22.044986","-60.621694",169,"DR LUIS MARIA ARGANA INTERNATIONAL","PARAGUAY"
"86097099999","-23.6333333","-55.8333333",563,"PEDRO JUAN CABALLERO","PARAGUAY"
"86134099999","-23.44175","-57.427122",77,"TENIENTE COL CARMELO PERALTA","PARAGUAY"
"86218099999","-25.23985","-57.519133",89,"SILVIO PETTIROSSI INTERNATIONAL","PARAGUAY"
"86233099999","-25.7666666","-56.4333333",161,"VILLARRICA","PARAGUAY"
"86260099999","-26.6666666","-57.15",126,"SAN JUAN BAUTISTA","PARAGUAY"
"86297099999","-27.3166667","-55.8333333",91,"ENCARNACION","PARAGUAY"
"86330099999","-30.400706","-56.507869",128,"ARTIGAS INTERNATIONAL","URUGUAY"
"86350099999","-30.974569","-55.476189",223,"PRESIDENTE GENERAL DON OSCAR D GESTIDO","URUGUAY"
"86360099999","-31.4333333","-57.9833333",57,"NUEVA HESPERIDES INTERNATIONAL","URUGUAY"
"86440099999","-32.337883","-54.216678",114,"CERRO LARGO","URUGUAY"
"86460099999","-32.8","-56.5166666",75,"PASO DE LOS TOROS","URUGUAY"
"86490099999","-33.25","-58.0666667",22,"MERCEDES RICARDO DE","URUGUAY"
"86500099999","-33.2166667","-54.3833333",46,"TREINTA Y TRES","URUGUAY"
"86530099999","-33.358867","-56.499172",93,"SANTA BERNARDINA INTERNATIONAL","URUGUAY"
"86560099999","-34.456408","-57.770617",21,"LAGUNA DE LOS PATOS INTERNATIONAL","URUGUAY"
"86565099999","-34.4833333","-54.3",18,"ROCHA","URUGUAY"
"86575099999","-34.789208","-56.264703",53,"ANGEL S ADAMI","URUGUAY"
"86580099999","-34.838417","-56.030806",32,"CARRASCO INTERNATIONAL","URUGUAY"
"86585099999","-34.85","-56.2",16,"PRADO","URUGUAY"
"87016099999","-23.152779","-64.32917",356,"ORAN","ARGENTINA"
"87022099999","-22.619647","-63.793672",449,"GENERAL ENRIQUE MOSCONI TARTAGAL","ARGENTINA"
"87046099999","-24.392778","-65.097778",920,"JUJUY","ARGENTINA"
"87047099999","-24.855978","-65.486169",1246,"SALTA","ARGENTINA"
"87078099999","-24.721367","-60.548836",130,"ALFEREZ ARMANDO RODRIGUEZ","ARGENTINA"
"87097099999","-25.737281","-54.473444",279,"CATARATAS DEL IGUAZU","ARGENTINA"
"87121099999","-26.840861","-65.104944",456,"TENIENTE BENJAMIN MATIENZO","ARGENTINA"
"87129099999","-27.765617","-64.310122",200,"SANTIAGO DEL ESTERO","ARGENTINA"
"87155099999","-27.449986","-59.056125",53,"RESISTENCIA","ARGENTINA"
"87162099999","-26.212722","-58.228111",59,"FORMOSA","ARGENTINA"
"87166099999","-27.445503","-58.761864",62,"CORRIENTES","ARGENTINA"
"87178099999","-27.385839","-55.970728",131,"POSADAS","ARGENTINA"
"87217099999","-29.381636","-66.795839",438,"LA RIOJA","ARGENTINA"
"87222099999","-28.595556","-65.751667",464,"CATAMARCA","ARGENTINA"
"87244099999","-29.9","-63.6833333",341,"VILLA MARIA DEL RIO","ARGENTINA"
"87257099999","-29.8833333","-61.95",88,"CERES","ARGENTINA"
"87270099999","-29.1833333","-59.7",48,"RECONQUISTA AERO","ARGENTINA"
"87289099999","-29.689425","-57.152078",70,"PASO DE LOS LIBRES","ARGENTINA"
"87311099999","-31.571472","-68.418194",597,"SAN JUAN","ARGENTINA"
"87320099999","-30.3666666","-66.2833333",467,"CHAMICAL AERO","ARGENTINA"
"87328099999","-31.945183","-65.146283",584,"VILLA DOLORES","ARGENTINA"
"87344099999","-31.323619","-64.207953",489,"AMBROSIO L V TARAVELLA","ARGENTINA"
"87349099999","-31.6666667","-63.8833333",338,"PILAR OBSERVATORIO","ARGENTINA"
"87371099999","-31.711666","-60.811668",17,"SAUCE VIEJO","ARGENTINA"
"87374099999","-31.794778","-60.480361",74,"GENERAL URQUIZA","ARGENTINA"
"87393099999","-30.271922","-57.640231",53,"MONTE CASEROS","ARGENTINA"
"87395099999","-31.296944","-57.996631",34,"COMODORO PIERRESTEGUI","ARGENTINA"
"87416099999","-33.0833333","-68.4166667",653,"SAN MARTIN","ARGENTINA"
"87418099999","-32.831717","-68.792856",704,"EL PLUMERILLO","ARGENTINA"
"87436099999","-33.273192","-66.356422",710,"SAN LUIS","ARGENTINA"
"87448099999","-33.729942","-65.387419",485,"VILLA REYNOLDS","ARGENTINA"
"87453099999","-33.085128","-64.261314",421,"RIO CUARTO AREA DE MATERIAL","ARGENTINA"
"87467099999","-32.683639","-62.157792",110,"MARCOS JUAREZ","ARGENTINA"
"87480099999","-32.903611","-60.785",26,"ROSARIO","ARGENTINA"
"87497099999","-33.010278","-58.613056",23,"GUALEGUAYCHU","ARGENTINA"
"87506099999","-35.493597","-69.574267",1430,"MALARGUE","ARGENTINA"
"87509099999","-34.588089","-68.402678",753,"SAN RAFAEL","ARGENTINA"
"87534099999","-34.135444","-63.36225",137,"LABOULAYE","ARGENTINA"
"87548099999","-34.545889","-60.930556",80,"JUNIN","ARGENTINA"
"87576099999","-34.822222","-58.535833",20,"MINISTRO PISTARINI","ARGENTINA"
"87582099999","-34.559175","-58.415606",5,"AEROPARQUE JORGE NEWBERY","ARGENTINA"
"87593099999","-34.972222","-57.894694",22,"LA PLATA","ARGENTINA"
"87623099999","-36.588322","-64.275694",192,"SANTA ROSA","ARGENTINA"
"87645099999","-37.237392","-59.227922",175,"TANDIL","ARGENTINA"
"87648099999","-36.35","-57.7333333",9,"DOLORES AIRPORT","ARGENTINA"
"87692099999","-37.934167","-57.573333",22,"MAR DEL PLATA","ARGENTINA"
"87715099999","-38.949","-68.155711",273,"PRESIDENTE PERON","ARGENTINA"
"87750099999","-38.724967","-62.169317",75,"COMANDANTE ESPORA","ARGENTINA"
"87765099999","-41.151172","-71.157542",846,"SAN CARLOS DE BARILOCHE","ARGENTINA"
"87784099999","-40.7833333","-65.1",20,"SAN ANTONIO OESTE AERO","ARGENTINA"
"87791099999","-40.869222","-63.000389",6,"GOBERNADOR CASTELLO","ARGENTINA"
"87803099999","-42.90795","-71.139472",799,"ESQUEL","ARGENTINA"
"87828099999","-43.2105","-65.270319",43,"ALMIRANTE ZAR","ARGENTINA"
"87860099999","-45.785347","-67.465508",58,"COMODORO RIVADAVIA","ARGENTINA"
"87909099999","-49.306775","-67.802589",58,"SAN JULIAN","ARGENTINA"
"87925099999","-51.608875","-69.312636",19,"RIO GALLEGOS","ARGENTINA"
"87938099999","-54.843278","-68.29575",22,"USHUAIA MALVINAS ARGENTINAS","ARGENTINA"
"88883099999","-51.9","-60.9166666",17,"WEDDELL ISLAND","FALKLAND ISLANDS"
"88889099999","-51.822777","-58.447222",74,"MOUNT PLEASANT","FALKLAND ISLANDS"
"88963099999","-63.4","-56.9833333",24,"BASE ESPERANZA","ANTARCTICA"
"88968099999","-60.7333333","-44.7333333",8,"BASE ORCADAS","ARGENTINA"
"89034099999","-77.8666666","-34.6166666",256,"BASE BELGRANO II","ANTARCTICA"
"89050099999","-62.1833333","-58.8833333",14,"BELLINGSHAUSEN AWS","ANTARCTICA"
"89053099999","-62.2333333","-58.6333333",11,"BASE CARLINI","ANTARCTICA"
"89055099999","-64.2333333","-56.7166666",208,"BASE MARAMBIO CENTRO MET. ANTARTICO","ANTARCTICA"
"89056099999","-62.1833333","-58.9833333",48,"CENTRO MET. ANTARTICO PDTE. EDUARDO FREI","ANTARCTICA"
"89057099999","-62.5","-59.6833333",5,"BASE ARTURO PRAT","ANTARCTICA"
"89059099999","-63.3166666","-56.6833333",10,"BASE BERNARDO O HIGGINS","ANTARCTICA"
"89066099999","-68.1166666","-67.1333333",7,"BASE SAN MARTIN","ANTARCTICA"
"89266099999","-72.2","-60.1666666",115,"UNIVERSITY WI ID 8902 BUTLER ISLAND","ANTARCTICA"
"89512099999","-70.7666666","11.8333333",119,"NOVOLAZAREVSKAJA","ANTARCTICA"
"89564099999","-67.6","62.8666666",16,"MAWSON","ANTARCTICA"
"89571099999","-68.5833333","77.9666666",23,"DAVIS","ANTARCTICA"
"89592099999","-66.55","93.0166666",40,"MIRNYJ","ANTARCTICA"
"89606099999","-78.45","106.8666666",3488,"VOSTOK","ANTARCTICA"
"89642099999","-66.6666666","140.0166666",43,"DUMONT D URVILLE","ANTARCTICA"
"89828099999","-75.1166666","123.3666666",3250,"DOME C II","ANTARCTICA"
"89866099999","-77.4333333","163.75",84,"MARBLE POINT","ANTARCTICA"
"89879099999","-71.8833333","171.2",30,"POSSESSION IS","ANTARCTICA"
"91066022701","28.2","-177.38333",6,"MIDWAY ISLAND HENDERSON FIELD AIRPORT","MIDWAY ISLANDS"
"91165022536","21.98389","-159.34056",30,"LIHUE WEATHER SERVICE OFFICE AIRPORT 1020.1","UNITED STATES"
"91170022508","21.48722","-158.02806",258,"WHEELER ARMY AIR FIELD 810.1","UNITED STATES"
"91176022519","21.45045","-157.76794",3,"KANEOHE BAY MCAS","UNITED STATES"
"91182022521","21.324","-157.9294",2,"HONOLULU INTERNATIONAL AIRPORT","UNITED STATES"
"91190022516","20.89972","-156.42861",16,"KAHULUI AIRPORT","UNITED STATES"
"91212041415","13.48333","144.8",77,"GUAM INTERNATIONAL AIRPORT","GUAM"
"91285021504","19.7191","-155.053",12,"HILO INTERNATIONAL AIRPORT 87","UNITED STATES"
"91334040505","7.46666","151.85",2,"CHUUK WEATHER SERVICE OFFICE AIRPORT","MICRONESIA"
"91366040604","8.73333","167.73333",2,"KWAJALEIN","MARSHALL ISLANDS"
"91413040308","9.48333","138.08333",13,"YAP ISLAND WEATHER SERVICE OFFICE AIRPORT","MICRONESIA"
"91520099999","-9.428","160.054789",9,"HONIARA INTERNATIONAL","SOLOMON ISLANDS"
"91551099999","-13.85","167.55",18,"SOLA VANUA LAVA ISL","VANUATU"
"91554099999","-15.501253","167.222603",56,"SANTO PEKOA INTERNATIONAL","VANUATU"
"91555099999","-16.4166667","167.8",26,"LAMAP MALEKOULA ISL","VANUATU"
"91557099999","-17.699325","168.319794",21,"PORT VILA BAUERFIELD","VANUATU"
"91565099999","-19.455103","169.223928",6,"TANNA","VANUATU"
"91568099999","-20.2333333","169.7666666",7,"ANEITYUM","VANUATU"
"91577099999","-20.546314","164.255625",13,"KOUMAC","NEW CALEDONIA"
"91579099999","-20.640556","166.572778",7,"OUVEA","NEW CALEDONIA"
"91582099999","-20.7748","167.239864",28,"LIFOU","NEW CALEDONIA"
"91583099999","-20.9333333","165.3166666",13,"POINDIMIE NLLE CALEDONIE","NEW CALEDONIA"
"91587099999","-21.481678","168.037508",43,"MARE","NEW CALEDONIA"
"91590099999","-22.014553","166.212972",16,"LA TONTOUTA","NEW CALEDONIA"
"91596099999","-22.588856","167.455969",96,"ILE DES PINS","NEW CALEDONIA"
"91610099999","1.381636","173.147036",3,"BONRIKI INTERNATIONAL","KIRIBATI"
"91643080705","-8.516667","179.216667",2,"FUNAFUTI NF","TUVALU"
"91652099999","-16.1333333","-179.9833333",63,"UDU POINT AWS","FIJI"
"91670099999","-17.15","176.9",5,"VIWA AWS","FIJI"
"91680099999","-17.755392","177.443378",18,"NADI INTERNATIONAL","FIJI"
"91683099999","-18.043267","178.559228",5,"NAUSORI INTERNATIONAL","FIJI"
"91691099999","-18.2333333","-178.8",3,"LAKEMBA ISLAND","FIJI"
"91697099999","-19.1333333","179.75",5,"MATUKU AWS","FIJI"
"91699099999","-20.6666666","-178.7166666",28,"ONO I LAU AWS","FIJI"
"91753099999","-13.238281","-176.199228",24,"WALLIS","WALLIS AND FUTUNA"
"91754099999","-14.3166667","-178.1166667",36,"FUTUNA ISL MAOPOOPO","WALLIS AND FUTUNA"
"91762099999","-13.8","-171.7833333",2,"APIA UPOLU ISLAND","WESTERN SAMOA"
"91765061705","-14.33056","-170.71361",4,"PAGO PAGO WEATHER SERVICE OFFICE AIRPORT","AMERICAN SAMOA"
"91779099999","-18.5833333","-173.9666666",70,"LUPEPAU U","TONGA"
"91784099999","-19.777006","-174.341319",9,"HAAPAI","TONGA"
"91843099999","-21.202739","-159.805556",6,"RAROTONGA INTERNATIONAL","COOK ISLANDS"
"91925099999","-9.8","-139.0333333",53,"HIVA OA","FRENCH POLYNESIA"
"91929099999","-16.4333333","-151.75",3,"BORA BORA","FRENCH POLYNESIA"
"91938099999","-17.55375","-149.607236",2,"TAHITI FAAA","FRENCH POLYNESIA"
"91943099999","-14.4833333","-145.0333333",3,"TAKAROA","FRENCH POLYNESIA"
"91944099999","-18.074814","-140.945886",3,"HAO","FRENCH POLYNESIA"
"91945099999","-19.9","-144.949444",3,"HEREHERETUE","FRENCH POLYNESIA"
"91948099999","-23.1333333","-134.9666666",89,"MANGAREVA","FRENCH POLYNESIA"
"91954099999","-23.365353","-149.524072",2,"TUBUAI","FRENCH POLYNESIA"
"91958099999","-27.6166666","-144.3333333",2,"RAPA","FRENCH POLYNESIA"
"92035099999","-9.443383","147.22005",44,"PORT MORESBY JACKSONS INTERNATIONAL","PAPUA NEW GUINEA"
"93004099999","-34.4333333","172.6833333",216,"CAPE REINGA AWS",NULL
"93023099999","-35.1166666","174.0166666",84,"PURERUA",NULL
"93069099999","-35.9","175.1",60,"MOKOHINAU AWS",NULL
"93110099999","-37","174.8",7,"AUCKLAND AERO AWS",NULL
"93186099999","-37.671944","176.19611",4,"TAURANGA",NULL
"93196099999","-37.55","178.3",46,"HICKS BAY AWS",NULL
"93245099999","-38.7333333","176.0666666",401,"TAUPO AWS",NULL
"93292099999","-38.663333","177.978333",5,"GISBORNE",NULL
"93309099999","-39.0166666","174.1833333",32,"NEW PLYMOUTH AWS",NULL
"93373099999","-39.4666666","176.8666666",3,"NAPIER AERODROME AWS",NULL
"93404099999","-40.3166666","175.6",39,"PALMERSTON NORTH AWS",NULL
"93420099999","-40.9","174.9833333",7,"PARAPARAUMU AWS",NULL
"93439099999","-41.3333333","174.8",12,"WELLINGTON AERO AWS",NULL
"93498099999","-40.9","176.2",120,"CASTLEPOINT",NULL
"93515099999","-41.7333333","171.5666666",5,"WESTPORT AERODROME",NULL
"93527099999","-40.55","173",3,"FAREWELL SPIT AWS",NULL
"93546099999","-41.3","173.2",6,"NELSON AERODROME AWS",NULL
"93597099999","-41.7166666","174.2666666",32,"CAPE CAMPBELL AWS",NULL
"93614099999","-42.7166666","170.9833333",44,"HOKITIKA AERODROME",NULL
"93678099999","-42.4166666","173.7",101,"KAIKOURA",NULL
"93709099999","-43.8666666","169",5,"HAAST AWS",NULL
"93773099999","-44.3","171.2333333",27,"TIMARU AERODROME AWS",NULL
"93781099999","-43.4833333","172.5166666",37,"CHRISTCHURCH AERO AWS",NULL
"93800099999","-45.2166666","166.8833333",19,"SECRETARY ISLAND AWS",NULL
"93805099999","-46.15","166.6",44,"PUYSEGUR POINT AWS",NULL
"93831099999","-45.0166666","168.7333333",358,"QUEENSTOWN AERODROME",NULL
"93845099999","-46.4166666","168.3333333",2,"INVERCARGILL AIRPORT AWS",NULL
"93909099999","-47.2666666","167.45",102,"SOUTH WEST CAPE AWS",NULL
"93929099999","-50.4833333","166.3",40,"ENDERBY ISLAND AWS",NULL
"93947099999","-52.55","169.15",19,"CAMBELL ISLAND AWS",NULL
"93994099999","-29.25","-177.9333333",50,"RAOUL ISLAND AWS",NULL
"94102099999","-13.75","126.15",8,"TROUGHTON ISLAND","AUSTRALIA"
"94103099999","-14.1166666","123.5333333",5,"BROWSE ISLAND AWS","AUSTRALIA"
"94119099999","-11.4","130.4166666",19,"PIRLANGIMPI","AUSTRALIA"
"94120099999","-12.414722","130.876667",31,"DARWIN INTERNATIONAL","AUSTRALIA"
"94122099999","-11.7833333","130.0166666",7,"CAPE FOURCROY","AUSTRALIA"
"94125099999","-13.05","131.0166666",105,"BATCHELOR AERO","AUSTRALIA"
"94128099999","-13.8333333","131.1833333",44,"DOUGLAS RIVER","AUSTRALIA"
"94131099999","-14.521111","132.377778",135,"TINDAL","AUSTRALIA"
"94135099999","-11.05","132.9833333",2,"MCCLUER ISLAND AWS","AUSTRALIA"
"94137099999","-12.6666666","132.9",28,"JABIRU AIRPORT","AUSTRALIA"
"94140099999","-12.1166666","134.9",16,"MILINGIMBI AWS","AUSTRALIA"
"94147099999","-11.0166666","136.75",19,"CAPE WESSEL AWS","AUSTRALIA"
"94150099999","-12.2833333","136.8166666",53,"GOVE AIRPORT","AUSTRALIA"
"94152099999","-16.0833333","136.3",17,"BORROLOOLA","AUSTRALIA"
"94170099999","-12.6833333","141.9166666",19,"WEIPA AERO","AUSTRALIA"
"94171099999","-12.678611","141.925278",19,"WEIPA","AUSTRALIA"
"94174099999","-10.5833333","142.2833333",5,"HORN ISLAND","AUSTRALIA"
"94182099999","-10.05","143.0666666",4,"COCONUT ISLAND","AUSTRALIA"
"94186099999","-12.7833333","143.3",20,"LOCKHART RIVER AIRPORT","AUSTRALIA"
"94203099999","-17.944722","122.231667",17,"BROOME INTERNATIONAL","AUSTRALIA"
"94204099999","-17.5833333","123.8166666",78,"CURTIN AERO","AUSTRALIA"
"94206099999","-18.1833333","125.5666666",115,"FITZROY CROSSING AERO","AUSTRALIA"
"94210099999","-15.5166666","123.15",5,"ADELE ISLAND","AUSTRALIA"
"94212099999","-18.2333333","127.6666666",424,"HALLS CREEK AIRPORT","AUSTRALIA"
"94216099999","-15.778056","128.7075",44,"KUNUNURRA","AUSTRALIA"
"94217099999","-16.6333333","128.45",165,"ARGYLE AERODROME","AUSTRALIA"
"94232099999","-16.4","131.0166666",90,"VICTORIA RIVER DOWNS","AUSTRALIA"
"94238099999","-19.6333333","134.1833333",377,"TENNANT CREEK AIRPORT","AUSTRALIA"
"94248099999","-15.75","136.8",13,"CENTRE ISLAND","AUSTRALIA"
"94255099999","-19.9166666","138.1166666",232,"CAMOOWEAL TOWNSHIP","AUSTRALIA"
"94268099999","-15.4833333","141.75",11,"KOWANYAMA AIRPORT","AUSTRALIA"
"94285099999","-16.3833333","145.5666666",4,"LOW ISLES LIGHTHOUSE","AUSTRALIA"
"94287099999","-16.885833","145.755278",3,"CAIRNS INTERNATIONAL","AUSTRALIA"
"94289099999","-16.4666666","147.8666666",8,"HOLMES REEF","AUSTRALIA"
"94290099999","-17.7166666","148.45",7,"FLINDERS REEF","AUSTRALIA"
"94294099999","-19.2525","146.765278",5,"TOWNSVILLE","AUSTRALIA"
"94295099999","-18.5166666","146.3833333",10,"LUCINDA POINT AWS","AUSTRALIA"
"94298099999","-19.0833333","152.3833333",8,"MARION REEF","AUSTRALIA"
"94299099999","-16.2878","149.9653",9,"WILLIS ISLAND","AUSTRALIA"
"94300099999","-24.8877777","113.67",4,"CARNARVON AIRPORT","AUSTRALIA"
"94302099999","-22.235556","114.088611",6,"LEARMONTH","AUSTRALIA"
"94303099999","-21.45","115.0166666",6,"THEVENARD ISLAND","AUSTRALIA"
"94306099999","-21.1833333","115.9666666",12,"MARDIE","AUSTRALIA"
"94307099999","-20.3666666","116.85",29,"LEGENDRE ISLAND","AUSTRALIA"
"94312099999","-20.377778","118.626389",10,"PORT HEDLAND INTERNATIONAL","AUSTRALIA"
"94316099999","-23.1666666","117.75",424,"PARABURDOO AERO","AUSTRALIA"
"94326099999","-23.806667","133.902222",545,"ALICE SPRINGS","AUSTRALIA"
"94327099999","-22.95","136.15",329,"JERVOIS","AUSTRALIA"
"94328099999","-22.45","133.6333333",567,"TERRITORY GRAPE FARM","AUSTRALIA"
"94332099999","-20.663889","139.488611",342,"MOUNT ISA","AUSTRALIA"
"94335099999","-20.6666666","140.5",187,"CLONCURRY AIRPORT","AUSTRALIA"
"94337099999","-20.6666666","141.7333333",124,"JULIA CREEK","AUSTRALIA"
"94343099999","-20.8166666","144.2333333",316,"HUGHENDEN AIRPORT","AUSTRALIA"
"94346099999","-23.4333333","144.2833333",192,"LONGREACH AERO","AUSTRALIA"
"94363099999","-23.5666666","148.1833333",190,"EMERALD AIRPORT","AUSTRALIA"
"94365099999","-20.495","148.552222",25,"PROSERPINE WHITSUNDAY COAST","AUSTRALIA"
"94366099999","-20.02","148.21",6,"BOWEN AIRPORT AWS","AUSTRALIA"
"94367099999","-21.1166666","149.2166666",33,"MACKAY MO","AUSTRALIA"
